Jogador; Inscricao; Contrato; N; Inicio; Nascimento; dt_inscricao; clube
Jose Hamilton Mendes Junior;  188339;  Contrato Definitivo ;  ;  31/12/2005;  24/06/1988;  31/12/2005 00:00:00; Confronto Temp. / 00
Luciano Pereira Mendes;  176229;  Contrato Definitivo ;  ;  30/12/2005;  15/10/1983;  30/12/2005 00:00:00; Cbf - Atleta Sem Clube / 00
Paulo Candido Serafim da Cruz;  165334;  Contrato Definitivo ;  00517670;  26/12/2005;  26/12/1984;  26/12/2005 00:00:00; Democrata / MG
Rodrigo Oliveira da Silva Alvim;  148128;  Contrato Definitivo ;  ;  24/12/2005;  25/11/1983;  24/12/2005 00:00:00; Confronto Temp. / 00
Bruno Caldini Perone;  177924;  Contrato Definitivo ;  ;  24/12/2005;  06/07/1987;  24/12/2005 00:00:00; Barbarense / SP
Luiz Diallisson de Souza Alves;  172576;  Contrato Definitivo ;  522340;  23/12/2005;  13/12/1986;  23/12/2005 00:00:00; Vitória / BA
Sergio Dutra Junior;  175390;  Contrato Definitivo ;  ;  23/12/2005;  25/04/1988;  23/12/2005 00:00:00; Cbf - Atleta Sem Clube / 00
Maicon Pereira Roque;  178178;  Contrato Definitivo ;  18170837000144;  22/12/2005;  14/09/1988;  22/12/2005 00:00:00; Mamore Mg / MG
Weslley Braz de Almeida;  142132;  Contrato Definitivo ;  00511445;  22/12/2005;  07/05/1981;  22/12/2005 00:00:00; Paulista Futebol Clube / SP
Tiago Souza da Silveira;  169986;  Contrato Definitivo ;  ;  22/12/2005;  02/08/1986;  22/12/2005 00:00:00; Confronto Temp. / 00
Diego da Silva Giaretta;  158675;  Contrato Definitivo ;  00521435;  21/12/2005;  27/11/1983;  21/12/2005 00:00:00; Brusque / SC
Rafael Barbosa do Nascimento;  164256;  Contrato Definitivo ;  00521451;  21/12/2005;  10/08/1983;  21/12/2005 00:00:00; Brusque / SC
Eder Luciano;  151417;  Contrato Definitivo ;  ;  21/12/2005;  31/05/1982;  21/12/2005 00:00:00; Confronto Temp. / 00
Augusto Cesar Gomes de Santana;  169975;  Contrato Definitivo ;  00522303;  21/12/2005;  13/06/1981;  21/12/2005 00:00:00; Vitória S/a / 00
Julio Cesar Godinho Catole;  177469;  Contrato Definitivo ;  ;  21/12/2005;  05/08/1986;  21/12/2005 00:00:00; Clube Atletico Hermann Aichinger / SC
Waldison Rodrigues de Souza;  161325;  Contrato Emprestimo ;  ;  21/12/2005;  17/06/1984;  21/12/2005 00:00:00; Cbf - Atleta Sem Clube / 00
